User_ID,Timestamp,Subscription_Type,Monthly_Revenue,Watch_Time_Hours,Support_Tickets,Device
86985,2023-01-31 10:00:00,Pro,14.99,4.835017878423449,1,Computer
97743,2023-01-31 11:00:00,PRO,,6.153029634288478,0,Mobile
20572,2023-01-31 12:00:00,basic,14.99,1.042706252509972,2,Computer
17609,2023-01-31 13:00:00,basic,14.99,6.906909926886257,2,Mobile
67022,2023-01-31 14:00:00,Pro,19.99,6.074190015549917,0,TV
53992,2023-01-31 15:00:00,Pro,14.99,5.862343154663681,0,Mobile
59890,2023-01-31 16:00:00,Basic,19.99,2.095687494970714,0,Mobile
22068,2023-01-31 17:00:00,PRO,9.99,3.9214307435315092,1,Computer
50249,2023-01-31 18:00:00,basic,19.99,4.447065475692528,0,Mobile
60571,2023-01-31 19:00:00,Basic,14.99,4.1475006396557905,1,Mobile
23296,2023-01-31 20:00:00,PRO,,4.276071136727497,0,Mobile
54477,2023-01-31 21:00:00,Basic,19.99,5.738261419474122,2,Computer
42182,2023-01-31 22:00:00,basic,19.99,5.809031026980969,1,Computer
44013,2023-01-31 23:00:00,Pro,19.99,4.62099205881096,1,TV
62970,2023-02-01 00:00:00,Basic,9.99,5.118077232988583,1,Mobile
57780,2023-02-01 01:00:00,Ultra,9.99,5.55013070391783,1,Mobile
25178,2023-02-01 02:00:00,Pro,14.99,6.475343575770565,0,Mobile
59315,2023-02-01 03:00:00,Pro,19.99,2.2870319942075272,0,TV
89553,2023-02-01 04:00:00,PRO,14.99,7.392784001089997,1,TV
36549,2023-02-01 05:00:00,Pro,9.99,5.2048470410584295,1,TV
66033,2023-02-01 06:00:00,PRO,9.99,7.1463388045451754,2,Mobile
29341,2023-02-01 07:00:00,basic,9.99,3.252011090629182,1,TV
30243,2023-02-01 08:00:00,PRO,9.99,7.802391153726187,1,Mobile
42765,2023-02-01 09:00:00,basic,19.99,8.698797723764574,0,Mobile
41026,2023-02-01 10:00:00,Pro,14.99,3.617708798349451,1,Computer
85829,2023-02-01 11:00:00,Ultra,14.99,6.388426827428,0,TV
35195,2023-02-01 12:00:00,Basic,19.99,5.966813643894801,2,Mobile
20148,2023-02-01 13:00:00,Ultra,9.99,6.309894623834256,0,Computer
96170,2023-02-01 14:00:00,Basic,14.99,5.395639825778576,0,TV
79937,2023-02-01 15:00:00,Ultra,9.99,2.945115359060174,0,TV
35288,2023-02-01 16:00:00,basic,14.99,5.45900794776613,1,TV
26788,2023-02-01 17:00:00,Pro,19.99,1.2974791071469118,2,TV
58839,2023-02-01 18:00:00,Basic,,7.446791114383318,1,Computer
95855,2023-02-01 19:00:00,Basic,19.99,1.7610375950877075,1,Computer
92585,2023-02-01 20:00:00,basic,14.99,3.5922974895083404,0,TV
92293,2023-02-01 21:00:00,PRO,19.99,3.5857593663765224,2,TV
40237,2023-02-01 22:00:00,Basic,19.99,4.283277443462804,0,Mobile
19003,2023-02-01 23:00:00,Basic,14.99,6.486903158867784,1,Computer
49126,2023-02-02 00:00:00,Pro,9.99,-0.46681783910569763,0,Mobile
46484,2023-02-02 01:00:00,Basic,19.99,4.40665020509736,0,TV
27011,2023-02-02 02:00:00,basic,14.99,7.439469902117644,0,TV
41255,2023-02-02 03:00:00,basic,14.99,2.9936132210431965,0,Mobile
23454,2023-02-02 04:00:00,Basic,9.99,1.3668040736735563,0,Computer
94433,2023-02-02 05:00:00,PRO,9.99,5.984788906702345,1,Mobile
80240,2023-02-02 06:00:00,basic,9.99,2.109862547965707,2,Mobile
28299,2023-02-02 07:00:00,Basic,9.99,8.83120111110697,0,Mobile
41838,2023-02-02 08:00:00,Ultra,19.99,1.829740726923669,4,Mobile
35154,2023-02-02 09:00:00,basic,19.99,2.641124280896472,0,Computer
15847,2023-02-02 10:00:00,basic,14.99,5.031135269643567,1,Computer
37108,2023-02-02 11:00:00,basic,9.99,6.593863784397207,0,Mobile
15035,2023-02-02 12:00:00,PRO,14.99,1.9838192375390808,4,Computer
33044,2023-02-02 13:00:00,Ultra,9.99,6.581151177128205,1,Mobile
90103,2023-02-02 14:00:00,PRO,19.99,7.144010533627776,0,Mobile
30842,2023-02-02 15:00:00,Ultra,9.99,5.29797352402653,0,TV
74896,2023-02-02 16:00:00,Ultra,19.99,0.5587208582550955,0,Mobile
70504,2023-02-02 17:00:00,Pro,14.99,2.8796693109797795,0,TV
84889,2023-02-02 18:00:00,Ultra,9.99,6.770829437232276,2,TV
94940,2023-02-02 19:00:00,Pro,19.99,7.914779878235146,0,TV
63407,2023-02-02 20:00:00,Pro,14.99,6.229518556690764,2,Computer
69971,2023-02-02 21:00:00,basic,9.99,6.7811254176243825,0,Mobile
18082,2023-02-02 22:00:00,Pro,19.99,3.2468983714151154,0,Computer
81981,2023-02-02 23:00:00,Basic,14.99,2.5898915133048774,1,TV
25346,2023-02-03 00:00:00,Basic,9.99,4.0704755076047885,2,Computer
27463,2023-02-03 01:00:00,Ultra,19.99,4.8035496561963305,1,Computer
49892,2023-02-03 02:00:00,Pro,19.99,4.059469348084865,0,TV
54717,2023-02-03 03:00:00,Ultra,14.99,3.379352355943592,1,TV
32236,2023-02-03 04:00:00,PRO,9.99,2.96772325355927,2,TV
48279,2023-02-03 05:00:00,Basic,9.99,4.766970300213532,1,Mobile
25285,2023-02-03 06:00:00,PRO,19.99,2.320661679615231,2,Mobile
37464,2023-02-03 07:00:00,Pro,9.99,5.4798569818535885,2,TV
32309,2023-02-03 08:00:00,Pro,14.99,7.405115327869022,0,TV
80928,2023-02-03 09:00:00,Pro,14.99,7.024398929855662,0,Computer
57885,2023-02-03 10:00:00,basic,9.99,8.522839832021933,0,Computer
99480,2023-02-03 11:00:00,PRO,9.99,7.73430457464983,2,Mobile
88681,2023-02-03 12:00:00,Basic,19.99,4.1695710377319415,3,Mobile
13949,2023-02-03 13:00:00,PRO,9.99,5.024506887773194,2,TV
95760,2023-02-03 14:00:00,Ultra,19.99,9.60333467220281,1,Mobile
30474,2023-02-03 15:00:00,Ultra,9.99,5.664224232803946,0,Computer
33134,2023-02-03 16:00:00,PRO,19.99,4.667424152855865,0,TV
77261,2023-02-03 17:00:00,Ultra,9.99,3.2538936748167124,0,TV
89467,2023-02-03 18:00:00,PRO,9.99,3.828162562190837,3,Computer
28058,2023-02-03 19:00:00,Basic,9.99,4.39132291920236,1,Mobile
73144,2023-02-03 20:00:00,PRO,9.99,5.694111167415591,1,TV
48405,2023-02-03 21:00:00,basic,14.99,1.2880193087402216,1,Mobile
74090,2023-02-03 22:00:00,basic,9.99,2.6200176326108298,1,Mobile
86364,2023-02-03 23:00:00,basic,14.99,4.133303153395274,1,Mobile
87631,2023-02-04 00:00:00,Ultra,19.99,6.937294264381654,0,Computer
23020,2023-02-04 01:00:00,basic,19.99,5.69884413289797,2,Mobile
56770,2023-02-04 02:00:00,basic,19.99,2.0863490989362,1,Computer
63166,2023-02-04 03:00:00,Basic,9.99,3.763430296321082,2,TV
85769,2023-02-04 04:00:00,Basic,14.99,3.455897093634722,0,Mobile
52336,2023-02-04 05:00:00,Basic,9.99,1.1942977138356041,1,Computer
66409,2023-02-04 06:00:00,basic,19.99,5.128978691781995,2,Mobile
74654,2023-02-04 07:00:00,PRO,9.99,5.54191064828647,2,Mobile
79471,2023-02-04 08:00:00,PRO,19.99,2.79350778958402,1,TV
16179,2023-02-04 09:00:00,Pro,19.99,3.642941469049922,1,Mobile
61898,2023-02-04 10:00:00,Pro,19.99,3.122527775267449,0,TV
98245,2023-02-04 11:00:00,Pro,9.99,6.452610384256903,0,Computer
17952,2023-02-04 12:00:00,PRO,14.99,7.630761074235054,2,Mobile
27952,2023-02-04 13:00:00,Ultra,14.99,3.2633117327162022,0,Computer
10964,2023-02-04 14:00:00,basic,19.99,1.954179350575385,2,TV
62786,2023-02-04 15:00:00,PRO,14.99,4.315347514154582,1,TV
14843,2023-02-04 16:00:00,basic,19.99,7.184446106994929,0,Mobile
21338,2023-02-04 17:00:00,Ultra,14.99,4.65406037364631,1,Computer
64263,2023-02-04 18:00:00,Ultra,14.99,6.34354331634208,0,Mobile
57326,2023-02-04 19:00:00,Ultra,19.99,3.937872893629044,0,TV
77987,2023-02-04 20:00:00,PRO,14.99,2.8446439945423365,3,Mobile
70623,2023-02-04 21:00:00,Ultra,9.99,5.131972494985056,1,Mobile
40289,2023-02-04 22:00:00,Ultra,19.99,1.8391262275875424,2,TV
84505,2023-02-04 23:00:00,PRO,14.99,6.3279935021947376,2,Computer
11847,2023-02-05 00:00:00,Pro,9.99,7.448237632704916,1,Computer
10194,2023-02-05 01:00:00,basic,19.99,7.60169580644032,1,Computer
94611,2023-02-05 02:00:00,Basic,9.99,3.427598643485476,2,Mobile
93198,2023-02-05 03:00:00,basic,14.99,6.000205471614734,1,Computer
77852,2023-02-05 04:00:00,basic,14.99,5.380639573635139,0,Computer
36491,2023-02-05 05:00:00,Pro,9.99,5.366140443661809,1,Mobile
61469,2023-02-05 06:00:00,PRO,19.99,0.8509866020630907,1,TV
84894,2023-02-05 07:00:00,Basic,14.99,6.706733862857405,0,TV
46495,2023-02-05 08:00:00,Basic,9.99,500.0,0,Mobile
79338,2023-02-05 09:00:00,Basic,14.99,3.5035197777621163,0,TV
94541,2023-02-05 10:00:00,Ultra,9.99,5.785981620808832,1,Mobile
65611,2023-02-05 11:00:00,Pro,19.99,8.770808298175664,2,Mobile
66052,2023-02-05 12:00:00,PRO,14.99,5.776716421001386,1,Computer
88685,2023-02-05 13:00:00,Pro,19.99,7.640674653459927,4,Computer
29329,2023-02-05 14:00:00,Pro,14.99,4.822597778912675,2,Computer
95513,2023-02-05 15:00:00,basic,14.99,4.265481037866114,1,Mobile
87051,2023-02-05 16:00:00,basic,19.99,6.319722202893114,2,TV
98412,2023-02-05 17:00:00,Ultra,9.99,5.237038507041805,1,Computer
38760,2023-02-05 18:00:00,Ultra,19.99,6.8074715508023145,2,Computer
74226,2023-02-05 19:00:00,basic,14.99,4.6438427337859345,2,Computer
88025,2023-02-05 20:00:00,PRO,19.99,2.737359020675718,0,Computer
36797,2023-02-05 21:00:00,basic,19.99,4.76353053927552,2,Computer
20293,2023-02-05 22:00:00,Pro,19.99,1.5151789750501328,2,Computer
42107,2023-02-05 23:00:00,Ultra,19.99,4.365144957312124,0,Mobile
78999,2023-02-06 00:00:00,Ultra,9.99,6.146078672165826,1,Mobile
65631,2023-02-06 01:00:00,Basic,19.99,6.522629361795127,1,Mobile
39908,2023-02-06 02:00:00,Pro,14.99,3.422165168161845,0,Computer
27701,2023-02-06 03:00:00,Ultra,14.99,6.143101361113825,1,Computer
26835,2023-02-06 04:00:00,Ultra,14.99,6.107130596837896,0,Computer
20802,2023-02-06 05:00:00,Pro,,7.656903013400547,2,TV
37009,2023-02-06 06:00:00,basic,19.99,3.5588304904234427,0,TV
89790,2023-02-06 07:00:00,basic,19.99,6.193197419768813,0,Mobile
18873,2023-02-06 08:00:00,Pro,19.99,4.668204594697708,4,Mobile
99301,2023-02-06 09:00:00,basic,14.99,6.641317746185578,0,Computer
86209,2023-02-06 10:00:00,Pro,9.99,2.403472536688405,2,Mobile
79315,2023-02-06 11:00:00,Basic,19.99,2.1612735542443855,0,Mobile
68512,2023-02-06 12:00:00,Pro,9.99,5.521353512813246,2,TV
91217,2023-02-06 13:00:00,basic,14.99,5.744189265622936,3,Computer
83014,2023-02-06 14:00:00,PRO,19.99,4.360143293598205,0,TV
84353,2023-02-06 15:00:00,PRO,14.99,3.7573013950214413,1,Computer
80227,2023-02-06 16:00:00,Ultra,14.99,3.9045878198161645,0,Mobile
48260,2023-02-06 17:00:00,basic,19.99,5.63139991892826,1,TV
92189,2023-02-06 18:00:00,basic,14.99,2.4082707927349185,1,Computer
99904,2023-02-06 19:00:00,Pro,9.99,7.720353239997341,1,Mobile
33680,2023-02-06 20:00:00,Ultra,14.99,3.6954333173001626,1,Mobile
70501,2023-02-06 21:00:00,PRO,14.99,6.5094101396204005,1,Computer
29298,2023-02-06 22:00:00,basic,9.99,5.017111918603258,0,TV
80125,2023-02-06 23:00:00,Ultra,14.99,1.9798016694329683,1,Computer
30788,2023-02-07 00:00:00,PRO,14.99,5.879261469415515,2,TV
44521,2023-02-07 01:00:00,Pro,14.99,7.680926460352834,2,Computer
49244,2023-02-07 02:00:00,PRO,19.99,2.757920338453906,3,Computer
19484,2023-02-07 03:00:00,basic,19.99,4.761046128146564,0,TV
31129,2023-02-07 04:00:00,PRO,9.99,2.152817341683995,3,Mobile
87067,2023-02-07 05:00:00,Basic,19.99,6.399594526193838,3,Mobile
63741,2023-02-07 06:00:00,basic,9.99,3.8684747417932224,0,Mobile
46874,2023-02-07 07:00:00,Pro,9.99,1.8471556990712164,3,TV
50033,2023-02-07 08:00:00,Pro,14.99,7.079354773027678,1,Mobile
14394,2023-02-07 09:00:00,Basic,9.99,9.3765352433854,0,Mobile
30156,2023-02-07 10:00:00,Pro,9.99,1.6864713298636347,1,Computer
82016,2023-02-07 11:00:00,PRO,9.99,7.926899031474797,1,Mobile
92529,2023-02-07 12:00:00,basic,9.99,8.713379003942245,3,TV
36214,2023-02-07 13:00:00,PRO,,3.233725087704987,1,TV
74895,2023-02-07 14:00:00,PRO,14.99,500.0,2,Computer
61849,2023-02-07 15:00:00,basic,9.99,4.210091533008706,0,Computer
57521,2023-02-07 16:00:00,PRO,19.99,5.206550806735887,0,Mobile
13252,2023-02-07 17:00:00,PRO,19.99,4.394842497868459,2,Computer
14741,2023-02-07 18:00:00,Basic,14.99,7.7961002685958825,1,TV
77247,2023-02-07 19:00:00,Basic,19.99,7.770051830933355,0,TV
54948,2023-02-07 20:00:00,Ultra,14.99,3.8468172992295067,1,Computer
28267,2023-02-07 21:00:00,PRO,9.99,4.770519157919054,1,TV
48102,2023-02-07 22:00:00,Basic,9.99,6.697197871332969,2,TV
43635,2023-02-07 23:00:00,basic,19.99,6.619387392158712,1,Computer
67916,2023-02-08 00:00:00,basic,9.99,3.971120383668099,2,Computer
46502,2023-02-08 01:00:00,basic,19.99,2.6212933858610112,1,Mobile
30449,2023-02-08 02:00:00,PRO,19.99,4.087291463537382,2,TV
43015,2023-02-08 03:00:00,Basic,14.99,6.144869654909813,0,TV
86324,2023-02-08 04:00:00,Basic,19.99,4.223491309328074,1,TV
90672,2023-02-08 05:00:00,Ultra,19.99,7.516897612684187,0,Computer
61040,2023-02-08 06:00:00,PRO,14.99,5.381788329669557,3,Mobile
31853,2023-02-08 07:00:00,PRO,19.99,4.354044086412679,0,Mobile
25307,2023-02-08 08:00:00,Ultra,9.99,2.273442359501551,0,Mobile
52037,2023-02-08 09:00:00,Pro,14.99,8.198128448230843,0,TV
73122,2023-02-08 10:00:00,PRO,19.99,3.335874988134315,1,TV
57579,2023-02-08 11:00:00,Ultra,9.99,4.545125030978739,0,Mobile
22434,2023-02-08 12:00:00,Basic,9.99,2.5638917978695464,0,Mobile
11620,2023-02-08 13:00:00,PRO,9.99,4.302732939559585,0,TV
43996,2023-02-08 14:00:00,Ultra,14.99,2.9015910801619733,0,Computer
93147,2023-02-08 15:00:00,Pro,14.99,6.230179070343475,1,TV
77644,2023-02-08 16:00:00,Pro,9.99,1.522307373920297,0,Mobile
43578,2023-02-08 17:00:00,Basic,9.99,6.176663375846606,1,Computer
91388,2023-02-08 18:00:00,Pro,9.99,1.9431707575626471,1,Mobile
22365,2023-02-08 19:00:00,Pro,9.99,5.053365676320595,0,TV
39233,2023-02-08 20:00:00,PRO,9.99,5.994448985335468,3,TV
55254,2023-02-08 21:00:00,basic,9.99,4.738304341690477,1,Mobile
32572,2023-02-08 22:00:00,Pro,9.99,5.98473574199486,1,Computer
96863,2023-02-08 23:00:00,Ultra,9.99,3.2529523125641218,1,Computer
45843,2023-02-09 00:00:00,Pro,9.99,7.427798432988215,1,Mobile
34862,2023-02-09 01:00:00,Pro,19.99,5.599716526347004,2,Computer
17662,2023-02-09 02:00:00,Pro,9.99,3.8220157883936614,1,TV
16865,2023-02-09 03:00:00,basic,14.99,5.009249878616205,2,Computer
76499,2023-02-09 04:00:00,basic,9.99,1.4013189887911777,2,Computer
56229,2023-02-09 05:00:00,Pro,14.99,-0.4830403736514848,0,Mobile
64566,2023-02-09 06:00:00,Basic,14.99,2.467072121593598,0,Computer
52769,2023-02-09 07:00:00,Ultra,14.99,5.121972576524571,4,Computer
47540,2023-02-09 08:00:00,Pro,9.99,2.544487282214195,2,TV
95660,2023-02-09 09:00:00,basic,9.99,4.037935956280135,0,TV
26178,2023-02-09 10:00:00,Ultra,14.99,4.744591410342777,1,TV
21711,2023-02-09 11:00:00,Pro,19.99,2.693990850048165,0,Computer
38002,2023-02-09 12:00:00,Basic,14.99,7.88024024373512,2,Mobile
63588,2023-02-09 13:00:00,Pro,9.99,3.6238801677569583,1,TV
77270,2023-02-09 14:00:00,Ultra,19.99,2.16890443992531,1,TV
61614,2023-02-09 15:00:00,PRO,14.99,5.44837968098596,1,Computer
88390,2023-02-09 16:00:00,Basic,19.99,7.280812254955698,0,Mobile
66128,2023-02-09 17:00:00,Ultra,14.99,4.998358047244646,1,TV
24821,2023-02-09 18:00:00,Basic,19.99,6.383166332210034,0,Mobile
52783,2023-02-09 19:00:00,basic,14.99,2.8860700579670415,1,Computer
63682,2023-02-09 20:00:00,Pro,19.99,7.8917840967298485,0,Mobile
37266,2023-02-09 21:00:00,Ultra,19.99,7.738181994064709,0,Computer
11812,2023-02-09 22:00:00,PRO,14.99,7.572116353702356,2,TV
74137,2023-02-09 23:00:00,Ultra,14.99,9.052286586555367,1,Computer
58692,2023-02-10 00:00:00,Basic,14.99,4.143740894031719,1,TV
93332,2023-02-10 01:00:00,basic,19.99,5.725568121954183,1,Mobile
30463,2023-02-10 02:00:00,Pro,14.99,3.4322653134795633,3,TV
93875,2023-02-10 03:00:00,basic,9.99,8.510154023094914,0,TV
85186,2023-02-10 04:00:00,Pro,9.99,4.803415487468664,2,Computer
26186,2023-02-10 05:00:00,Basic,9.99,3.462824414268101,2,Computer
67983,2023-02-10 06:00:00,PRO,9.99,4.672465724148558,0,TV
43113,2023-02-10 07:00:00,basic,9.99,8.16548970492676,1,Mobile
30448,2023-02-10 08:00:00,Pro,19.99,6.46912682389576,0,TV
38307,2023-02-10 09:00:00,Basic,19.99,5.332310435611321,1,TV
44673,2023-02-10 10:00:00,basic,14.99,5.577130804227757,3,Mobile
30390,2023-02-10 11:00:00,PRO,19.99,4.585357780586669,0,Computer
64177,2023-02-10 12:00:00,basic,19.99,-0.3391008967331519,1,TV
88037,2023-02-10 13:00:00,PRO,9.99,1.4190523031704347,0,Computer
67014,2023-02-10 14:00:00,Pro,,1.2555893150499227,1,TV
74653,2023-02-10 15:00:00,Ultra,14.99,2.8496118107988027,1,TV
78311,2023-02-10 16:00:00,basic,9.99,11.124128266707924,2,Mobile
13110,2023-02-10 17:00:00,Pro,9.99,3.886188976192625,2,Mobile
86929,2023-02-10 18:00:00,PRO,14.99,4.3224623751549585,1,TV
11774,2023-02-10 19:00:00,PRO,9.99,2.495505376834837,2,Computer
40698,2023-02-10 20:00:00,Ultra,19.99,-3.222438973715219,0,TV
65547,2023-02-10 21:00:00,Basic,19.99,4.854308241155181,1,TV
17056,2023-02-10 22:00:00,PRO,14.99,5.080258726300504,3,Computer
80635,2023-02-10 23:00:00,PRO,19.99,1.9529914126599373,0,Computer
14812,2023-02-11 00:00:00,PRO,9.99,5.982491435424575,0,TV
29313,2023-02-11 01:00:00,Ultra,19.99,3.0695952804904185,2,Mobile
22695,2023-02-11 02:00:00,PRO,19.99,6.831968048043953,0,TV
79932,2023-02-11 03:00:00,PRO,9.99,4.896015622813742,0,Computer
79155,2023-02-11 04:00:00,Ultra,14.99,5.570346206263667,2,Mobile
29244,2023-02-11 05:00:00,PRO,9.99,3.0801940766731226,0,Computer
43132,2023-02-11 06:00:00,Ultra,14.99,5.924581929003492,1,TV
65212,2023-02-11 07:00:00,Ultra,9.99,5.425978093286048,1,Mobile
28805,2023-02-11 08:00:00,Pro,9.99,4.2095474219619735,1,Computer
49436,2023-02-11 09:00:00,Ultra,9.99,3.487237569480341,0,Computer
67697,2023-02-11 10:00:00,PRO,14.99,4.716667302174976,1,TV
87981,2023-02-11 11:00:00,Pro,9.99,6.162308348331637,1,Computer
36509,2023-02-11 12:00:00,Pro,14.99,7.049552740063424,1,TV
36424,2023-02-11 13:00:00,PRO,14.99,6.435966124783411,3,TV
92292,2023-02-11 14:00:00,Pro,14.99,3.398476377353777,1,Mobile
23891,2023-02-11 15:00:00,basic,9.99,3.0095988651780563,0,Computer
